team_id,canonical_name,display_name,record_source,record_source_url,logo_url
lp_team_218178,Tectonic,Tectonic,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/218178,https://lol.fandom.com/wiki/Special:Redirect/file/Tectoniclogo_profile.png
lp_team_218254,Clutch Gaming Academy,Clutch Gaming Academy,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/218254,https://lol.fandom.com/wiki/Special:Redirect/file/Clutch_Gaming_Academylogo_square.png
lp_team_218275,Victory Song Gaming,Victory Song Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/218275,https://lol.fandom.com/wiki/Special:Redirect/file/Victory_Song_Gaminglogo_square.png
lp_team_218280,Universidad Católica Esports,Universidad Católica Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/218280,https://lol.fandom.com/wiki/Special:Redirect/file/Universidad_Cat%C3%B3lica_Esportslogo_square.png
lp_team_218347,OpTic Gaming Academy,OpTic Gaming Academy,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/218347,https://lol.fandom.com/wiki/Special:Redirect/file/OpTic_Gaminglogo_profile.png
lp_team_218387,Golden Guardians Academy,Golden Guardians Academy,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/218387,https://lol.fandom.com/wiki/Special:Redirect/file/Golden_Guardianslogo_profile.png
lp_team_218991,Kingzone DragonX,Kingzone DragonX,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/218991,https://lol.fandom.com/wiki/Special:Redirect/file/Kingzone_DragonXlogo_profile.png
lp_team_219051,KSV eSports,KSV eSports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/219051,https://lol.fandom.com/wiki/Special:Redirect/file/KSV_eSportslogo_square.png
lp_team_219165,UCAM Penguins,UCAM Penguins,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/219165,https://lol.fandom.com/wiki/Special:Redirect/file/UCAM_Penguinslogo_square.png
lp_team_219288,FTV Esports,FTV Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/219288,https://lol.fandom.com/wiki/Special:Redirect/file/FTV_Esportslogo_profile.png
lp_team_219307,PENTAGRAM,PENTAGRAM,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/219307,https://lol.fandom.com/wiki/Special:Redirect/file/PENTAGRAMlogo_profile.png
lp_team_219666,Sinelight,Sinelight,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/219666,https://lol.fandom.com/wiki/Special:Redirect/file/Sinelightlogo_square.png
lp_team_219760,MEGA,MEGA,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/219760,https://lol.fandom.com/wiki/Special:Redirect/file/MEGAlogo_square.png
lp_team_220119,Dragon Army,Dragon Army,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/220119,https://lol.fandom.com/wiki/Special:Redirect/file/Dragon_Armylogo_square.png
lp_team_220146,Elements Pro Gaming,Elements Pro Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/220146,https://lol.fandom.com/wiki/Special:Redirect/file/Elements_Pro_Gaminglogo_square.png
lp_team_220472,5Fox E-Sports Club,5Fox E-Sports Club,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/220472,https://lol.fandom.com/wiki/Special:Redirect/file/5Fox_E-Sports_Clublogo_square.png
lp_team_220715,SPGeSports,SPGeSports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/220715,https://lol.fandom.com/wiki/Special:Redirect/file/SPGeSportslogo_square.png
lp_team_220726,Dire Cubs,Dire Cubs,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/220726,https://lol.fandom.com/wiki/Special:Redirect/file/Dire_Cubslogo_square.png
lp_team_221150,ES Sharks,ES Sharks,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221150,https://lol.fandom.com/wiki/Special:Redirect/file/ES_Sharkslogo_square.png
lp_team_221323,Team Vitality Academy,Team Vitality Academy,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221323,https://lol.fandom.com/wiki/Special:Redirect/file/Team_Vitality_Academylogo_square.png
lp_team_222164,Evilvice Esports,Evilvice Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222164,https://lol.fandom.com/wiki/Special:Redirect/file/Evilvicelogo_square.png
lp_team_222345,Szata Maga,Szata Maga,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222345,https://lol.fandom.com/wiki/Special:Redirect/file/Szata_Maga_6logo_square.png
lp_team_222347,Macro Maniacs,Macro Maniacs,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222347,https://lol.fandom.com/wiki/Special:Redirect/file/Macro_Maniacslogo_square.png
lp_team_222467,Team Same Mordeczki,Team Same Mordeczki,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222467,https://lol.fandom.com/wiki/Special:Redirect/file/Team_Same_Mordeczkilogo_square.png
lp_team_222652,Team DPD,Team DPD,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222652,https://lol.fandom.com/wiki/Special:Redirect/file/Team_DPDlogo_square.png
lp_team_224643,ROG Esport,ROG Esport,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224643,https://lol.fandom.com/wiki/Special:Redirect/file/ROG_Schoollogo_square.png
lp_team_224648,5 Hydra Esport,5 Hydra Esport,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224648,https://lol.fandom.com/wiki/Special:Redirect/file/5_Hydra_Esportlogo_square.png
lp_team_224660,Rising Star Gaming,Rising Star Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224660,https://lol.fandom.com/wiki/Special:Redirect/file/Rising_Star_Gaminglogo_square.png
lp_team_224674,Crvena zvezda Esports,Crvena zvezda Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224674,https://lol.fandom.com/wiki/Special:Redirect/file/Crvena_zvezda_Esportslogo_square.png
lp_team_224719,Lamasticrew,Lamasticrew,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224719,https://lol.fandom.com/wiki/Special:Redirect/file/Lamasticrewlogo_square.png
lp_team_224742,KlikTech,KlikTech,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224742,https://lol.fandom.com/wiki/Special:Redirect/file/KlikTechlogo_square.png
lp_team_224895,Afro Beast,Afro Beast,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224895,https://lol.fandom.com/wiki/Special:Redirect/file/Team_Afrologo_square.png
lp_team_225099,eXtatus,eXtatus,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/225099,https://lol.fandom.com/wiki/Special:Redirect/file/eXtatuslogo_square.png
lp_team_225297,inFerno eSports,inFerno eSports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/225297,https://lol.fandom.com/wiki/Special:Redirect/file/InFerno_eSports_Profile.png
lp_team_225442,Wind and Rain Balkan,Wind and Rain Balkan,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/225442,https://lol.fandom.com/wiki/Special:Redirect/file/Wind_and_Rainlogo_square.png
lp_team_225462,Wind and Rain Germany,Wind and Rain Germany,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/225462,https://lol.fandom.com/wiki/Special:Redirect/file/Wind_and_Rainlogo_square.png
lp_team_225530,SCARZ Burning Core,SCARZ Burning Core,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/225530,https://lol.fandom.com/wiki/Special:Redirect/file/SCARZlogo_profile.png
lp_team_225540,ArmaTeam,ArmaTeam,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/225540,https://lol.fandom.com/wiki/Special:Redirect/file/ArmaTeamlogo_square.png
lp_team_225904,Excel Esports,Excel Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/225904,https://lol.fandom.com/wiki/Special:Redirect/file/Excel_Esportslogo_square.png
lp_team_226004,Bigetron E-Sports,Bigetron E-Sports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226004,https://lol.fandom.com/wiki/Special:Redirect/file/Bigetron_E-Sportslogo_square.png
lp_team_226028,QT DIG∞,QT DIG∞,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226028,https://lol.fandom.com/wiki/Special:Redirect/file/QT_DIGlogo_profile.png
lp_team_226035,AKIHABARA ENCOUNT,AKIHABARA ENCOUNT,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226035,https://lol.fandom.com/wiki/Special:Redirect/file/AKIHABARA_ENCOUNTlogo_square.png
lp_team_226079,V3 New Generation,V3 New Generation,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226079,https://lol.fandom.com/wiki/Special:Redirect/file/V3_Esports_Old_Logo.png
lp_team_226108,Hyperion Esports,Hyperion Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226108,https://lol.fandom.com/wiki/Special:Redirect/file/Hyperion_Esports_%28European_Team%29logo_square.png
lp_team_226112,Dragon Army Academy,Dragon Army Academy,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226112,https://lol.fandom.com/wiki/Special:Redirect/file/Dragon_Armylogo_square.png
lp_team_226130,Aston eSports,Aston eSports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226130,https://lol.fandom.com/wiki/Special:Redirect/file/Aston_eSportslogo_square.png
lp_team_226142,The Largest Salary,The Largest Salary,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226142,https://lol.fandom.com/wiki/Special:Redirect/file/The_Largest_Salarylogo_square.png
lp_team_226400,Comanche,Comanche,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226400,https://lol.fandom.com/wiki/Special:Redirect/file/Comanchelogo_square.png
lp_team_226667,Mad Kings,Mad Kings,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226667,https://lol.fandom.com/wiki/Special:Redirect/file/Mad_Kingslogo_square.png
lp_team_226671,Team Just Ice,Team Just Ice,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226671,https://lol.fandom.com/wiki/Special:Redirect/file/Team_Just_Icelogo_square.png
lp_team_226945,Team Just Challenger,Team Just Challenger,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/226945,https://lol.fandom.com/wiki/Special:Redirect/file/Team_Justlogo_square.png
lp_team_227397,Team Ascent,Team Ascent,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/227397,https://lol.fandom.com/wiki/Special:Redirect/file/Team_Ascentlogo_square.png
lp_team_228054,ONE SEVEN EIGHT,ONE SEVEN EIGHT,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228054,https://lol.fandom.com/wiki/Special:Redirect/file/ONE_SEVEN_EIGHTlogo_square.png
lp_team_228278,Suning-S,Suning-S,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228278,https://lol.fandom.com/wiki/Special:Redirect/file/Suning_Gaming-Slogo_square.png_%E2%80%8E
lp_team_228342,K Special Forces,K Special Forces,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228342,https://lol.fandom.com/wiki/Special:Redirect/file/K_Special_Forceslogo_square.png
lp_team_228345,Ares Gaming,Ares Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228345,https://lol.fandom.com/wiki/Special:Redirect/file/Ares_Gaminglogo_square.png
lp_team_228351,iDomina eSports,iDomina eSports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228351,https://lol.fandom.com/wiki/Special:Redirect/file/IDomina_eSportslogo_square.png
lp_team_228390,Team Cappadocia,Team Cappadocia,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228390,https://lol.fandom.com/wiki/Special:Redirect/file/Team_Cappadocialogo_square.png
lp_team_228566,Diabolus Esports,Diabolus Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228566,https://lol.fandom.com/wiki/Special:Redirect/file/Diabolus_Esportslogo_square.png
lp_team_228652,TM Gaming,TM Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228652,https://lol.fandom.com/wiki/Special:Redirect/file/TM_Gaminglogo_square.png
lp_team_228675,Panathinaikos Esports,Panathinaikos Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228675,https://lol.fandom.com/wiki/Special:Redirect/file/Panathinaikos_AClogo_square.png
lp_team_228701,VP Game,VP Game,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228701,https://lol.fandom.com/wiki/Special:Redirect/file/VP_Gamelogo_profile.png
lp_team_228702,Rogue Warriors Shark,Rogue Warriors Shark,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228702,https://lol.fandom.com/wiki/Special:Redirect/file/Rogue_Warriors_Sharklogo_square.png
lp_team_228709,King of Future,King of Future,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228709,https://lol.fandom.com/wiki/Special:Redirect/file/King_of_Futurelogo_square.png
lp_team_228711,KeyMedia,KeyMedia,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228711,https://lol.fandom.com/wiki/Special:Redirect/file/KeyMedialogo_profile.png
lp_team_228712,ThunderoBot Gaming,ThunderoBot Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228712,https://lol.fandom.com/wiki/Special:Redirect/file/ThunderoBot_Gaminglogo_profile.png
lp_team_228713,VC Gaming,VC Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228713,https://lol.fandom.com/wiki/Special:Redirect/file/VC_Gaminglogo_profile.png
lp_team_228722,OnlyGame,OnlyGame,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228722,https://lol.fandom.com/wiki/Special:Redirect/file/OnlyGamelogo_square.png
lp_team_228723,Si Yi Xuan E-Sport,Si Yi Xuan E-Sport,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228723,https://lol.fandom.com/wiki/Special:Redirect/file/Si_Yi_Xuan_E-Sportlogo_profile.png
lp_team_228739,Liberty Zeal Queue,Liberty Zeal Queue,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228739,https://lol.fandom.com/wiki/Special:Redirect/file/Liberty_Zeal_Queuelogo_profile.png
lp_team_228754,QNG Team,QNG Team,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228754,https://lol.fandom.com/wiki/Special:Redirect/file/Qing_Niao_Yu_Xing_Game_Teamlogo_profile.png
lp_team_228756,Scorpio Game,Scorpio Game,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228756,https://lol.fandom.com/wiki/Special:Redirect/file/Scorpio_Gamelogo_square.png
lp_team_228762,SHEINOO,SHEINOO,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228762,https://lol.fandom.com/wiki/Special:Redirect/file/SHEINOOlogo_profile.png
lp_team_228771,Big One Gaming,Big One Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228771,https://lol.fandom.com/wiki/Special:Redirect/file/Big_One_Gaminglogo_profile.png
lp_team_228774,LanXiang Gaming,LanXiang Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228774,https://lol.fandom.com/wiki/Special:Redirect/file/LanXiang_Gaminglogo_square.png
lp_team_228812,Shadow Cream,Shadow Cream,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228812,https://lol.fandom.com/wiki/Special:Redirect/file/Shadow_Creamlogo_square.png
lp_team_228813,CCfuture,CCfuture,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/228813,https://lol.fandom.com/wiki/Special:Redirect/file/CCfuturelogo_square.png
lp_team_229144,Giants,Giants,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/229144,https://lol.fandom.com/wiki/Special:Redirect/file/Giants_%28Spanish_Team%29logo_profile.png
lp_team_229174,Fact Revolution,Fact Revolution,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/229174,https://lol.fandom.com/wiki/Special:Redirect/file/Fact_Revolutionlogo_square.png
lp_team_229431,Sky Gaming,Sky Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/229431,https://lol.fandom.com/wiki/Special:Redirect/file/Sky_Gaminglogo_profile.png
lp_team_229472,YeaH! Gaming,YeaH! Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/229472,https://lol.fandom.com/wiki/Special:Redirect/file/YeaH%21_Gaminglogo_square.png
lp_team_229542,Tech Titans,Tech Titans,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/229542,https://lol.fandom.com/wiki/Special:Redirect/file/Tech_Titanslogo_square.png
lp_team_230259,Shock Gaming,Shock Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/230259,https://lol.fandom.com/wiki/Special:Redirect/file/Shock_Gaminglogo_square.png
lp_team_230291,Coscu Army,Coscu Army,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/230291,https://lol.fandom.com/wiki/Special:Redirect/file/Coscu_Armylogo_square.png
lp_team_230311,Sons of Tzu Gaming,Sons of Tzu Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/230311,https://lol.fandom.com/wiki/Special:Redirect/file/Sons_of_Tzu_Gaminglogo_square.png
lp_team_230471,Naga Esports,Naga Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/230471,https://lol.fandom.com/wiki/Special:Redirect/file/Naga_Esportslogo_square.png
lp_team_230541,WP Gaming,WP Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/230541,https://lol.fandom.com/wiki/Special:Redirect/file/WP_Gaminglogo_square.png
lp_team_230603,Valorous,Valorous,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/230603,https://lol.fandom.com/wiki/Special:Redirect/file/Valorouslogo_square.png
lp_team_230805,Undead Gaming,Undead Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/230805,https://lol.fandom.com/wiki/Special:Redirect/file/Undead_Gaminglogo_square.png
lp_team_231095,Enclave,Enclave,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/231095,https://lol.fandom.com/wiki/Special:Redirect/file/Enclavelogo_square.png
lp_team_231391,Berlin International Gaming,Berlin International Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/231391,https://lol.fandom.com/wiki/Special:Redirect/file/Berlin_International_Gaminglogo_square.png
lp_team_231412,Grow uP eSports,Grow uP eSports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/231412,https://lol.fandom.com/wiki/Special:Redirect/file/Grow_uP_eSportslogo_square.png
lp_team_231773,Redemption eSports Porto Alegre,Redemption eSports Porto Alegre,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/231773,https://lol.fandom.com/wiki/Special:Redirect/file/Redemption_eSports_Porto_Alegrelogo_square.png
lp_team_231774,ad hoc gaming,ad hoc gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/231774,https://lol.fandom.com/wiki/Special:Redirect/file/Ad_Hoc_Gaminglogo_square.png
lp_team_231798,Lunary,Lunary,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/231798,https://lol.fandom.com/wiki/Special:Redirect/file/Lunarylogo_square.png
lp_team_232044,Spain5,Spain5,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/232044,https://lol.fandom.com/wiki/Special:Redirect/file/Spain5logo_square.png
lp_team_232057,Could Be Better,Could Be Better,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/232057,https://lol.fandom.com/wiki/Special:Redirect/file/Could_Be_Betterlogo_square.png
lp_team_232120,x25 Esports,x25 Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/232120,https://lol.fandom.com/wiki/Special:Redirect/file/X25_Esportslogo_square.png
lp_team_232390,MOBA ROG,MOBA ROG,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/232390,https://lol.fandom.com/wiki/Special:Redirect/file/MOBA_ROGlogo_square.png
lp_team_232456,Team Atlantis,Team Atlantis,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/232456,https://lol.fandom.com/wiki/Special:Redirect/file/Team_Atlantislogo_square.png
lp_team_232527,Hanwha Life Esports,Hanwha Life Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/232527,https://lol.fandom.com/wiki/Special:Redirect/file/Hanwha_Life_Esportslogo_profile.png
lp_team_232615,RED Academy,RED Academy,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/232615,https://lol.fandom.com/wiki/Special:Redirect/file/RED_Academylogo_square.png
lp_team_233014,Ichor Gaming,Ichor Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/233014,https://lol.fandom.com/wiki/Special:Redirect/file/Ichor_Gaminglogo_square.png
lp_team_233325,ASUS ROG ELITE,ASUS ROG ELITE,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/233325,https://lol.fandom.com/wiki/Special:Redirect/file/ASUS_ROG_ELITElogo_square.png
lp_team_233409,LoL Academia,LoL Academia,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/233409,https://lol.fandom.com/wiki/Special:Redirect/file/LoL_Academialogo_square.png
lp_team_233970,Till Dawn,Till Dawn,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/233970,https://lol.fandom.com/wiki/Special:Redirect/file/Till_Dawnlogo_square.png
lp_team_234067,MAMMOTH,MAMMOTH,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/234067,https://lol.fandom.com/wiki/Special:Redirect/file/MAMMOTHlogo_square.png
lp_team_234147,ORDER Academy,ORDER Academy,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/234147,https://lol.fandom.com/wiki/Special:Redirect/file/ORDERlogo_profile.png
lp_team_234307,Mammoth Academy,Mammoth Academy,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/234307,https://lol.fandom.com/wiki/Special:Redirect/file/Mammoth_Academylogo_square.png
lp_team_234325,Gen.G,Gen.G,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/234325,https://lol.fandom.com/wiki/Special:Redirect/file/Gen.Glogo_square.png
lp_team_234648,CLN Vipers,CLN Vipers,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/234648,https://lol.fandom.com/wiki/Special:Redirect/file/CLAN_Viperslogo_square.png
lp_team_235143,IDM Pirata,IDM Pirata,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/235143,https://lol.fandom.com/wiki/Special:Redirect/file/IDM_Piratalogo_square.png
lp_team_235203,Racoon,Racoon,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/235203,https://lol.fandom.com/wiki/Special:Redirect/file/Racoon_%28Italian_Team%29logo_square.png
lp_team_235230,Cyberground Gaming,Cyberground Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/235230,https://lol.fandom.com/wiki/Special:Redirect/file/Cyberground_Gaminglogo_square.png
lp_team_235370,Saigon Buffalo,Saigon Buffalo,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/235370,https://lol.fandom.com/wiki/Special:Redirect/file/Saigon_Buffalologo_square.png
lp_team_235495,Cube Adonis,Cube Adonis,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/235495,https://lol.fandom.com/wiki/Special:Redirect/file/Cube_Adonislogo_square.png
lp_team_235726,Bursaspor Esports,Bursaspor Esports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/235726,https://lol.fandom.com/wiki/Special:Redirect/file/Bursaspor_Esportslogo_profile.png
lp_team_235772,Vikings Gaming,Vikings Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/235772,https://lol.fandom.com/wiki/Special:Redirect/file/Vikings_Gaminglogo_profile.png
lp_team_235786,D-City Gaming Stars,D-City Gaming Stars,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/235786,https://lol.fandom.com/wiki/Special:Redirect/file/D-City_Gaming_Starslogo_square.png
lp_team_236216,Made in France,Made in France,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/236216,https://lol.fandom.com/wiki/Special:Redirect/file/Made_in_Francelogo_square.png
lp_team_236312,GC Busan Rising Star,GC Busan Rising Star,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/236312,https://lol.fandom.com/wiki/Special:Redirect/file/GC_Busan_Rising_Starlogo_square.png
lp_team_236406,EVOPLAY,EVOPLAY,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/236406,https://lol.fandom.com/wiki/Special:Redirect/file/EVOPLAYlogo_square.png
lp_team_236431,Impact Gaming,Impact Gaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/236431,https://lol.fandom.com/wiki/Special:Redirect/file/Impact_Gaminglogo_square.png
lp_team_236507,Tempered Fate,Tempered Fate,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/236507,https://lol.fandom.com/wiki/Special:Redirect/file/Tempered_Fatelogo_square.png
lp_team_236657,NextGaming,NextGaming,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/236657,https://lol.fandom.com/wiki/Special:Redirect/file/NextGaminglogo_square.png
lp_team_236674,True eSport,True eSport,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/236674,https://lol.fandom.com/wiki/Special:Redirect/file/True_eSportlogo_square.png
lp_team_237109,Valhalla Vikings,Valhalla Vikings,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/237109,https://lol.fandom.com/wiki/Special:Redirect/file/Valhalla_Vikingslogo_square.png
lp_team_237347,Aequilibritas E-Sports,Aequilibritas E-Sports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/237347,https://lol.fandom.com/wiki/Special:Redirect/file/Aequilibritas_E-Sportslogo_square.png
lp_team_237352,Unicorns of Love Sexy Edition,Unicorns of Love Sexy Edition,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/237352,https://lol.fandom.com/wiki/Special:Redirect/file/Unicorns_of_Love_Sexy_Editionlogo_square.png
lp_team_237404,Good Game Esport,Good Game Esport,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/237404,https://lol.fandom.com/wiki/Special:Redirect/file/Good_Game_Esportlogo_square.png
lp_team_238096,Santos e-Sports,Santos e-Sports,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/238096,https://lol.fandom.com/wiki/Special:Redirect/file/Santos_e-Sportslogo_square.png
