player_id,canonical_name,display_name,record_source,record_source_url,photo_url
lp_player_221775,Remedy,Remedy,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221775,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/e/e1/VSG_Remedy_2018_Summer.png/revision/latest?cb=20180826075247
lp_player_221780,QZH,QZH,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221780,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/a/a9/TF_dnwn_2018_Summer.png/revision/latest?cb=20180819000433
lp_player_221785,Med,Med,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221785,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/5/5c/TF_Med_2017_Summer.png/revision/latest?cb=20180126010934
lp_player_221790,ward,ward,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/221790,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/a/aa/TF_ward_2017_Summer.png/revision/latest?cb=20180126011258
lp_player_222033,Gadget,Gadget,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222033,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/6/6b/RBLS_Gadget_2023_Split_1.png/revision/latest?cb=20230227190934
lp_player_222036,Noodle,Noodle,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222036,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/e/e5/SPK_Noodle_2024_Split_1.png/revision/latest?cb=20240313173045
lp_player_222047,Duan,Duan,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222047,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/b/b1/M3_Duan_Legend_Cup_Season_2.png/revision/latest?cb=20241115170937
lp_player_222305,Kvothe,Kvothe,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222305,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/8/84/B2K_Kvothe.png/revision/latest?cb=20180131150145
lp_player_222358,Matislaw,Matislaw,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222358,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/b/b9/NNOP_Matislaw_2023_Split_1.png/revision/latest?cb=20230121130852
lp_player_222618,Recap,Recap,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222618,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/e/e9/RC_Recap_2025_Split_1.png/revision/latest?cb=20250112161316
lp_player_222620,E hi,E hi,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222620,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/2/22/V3_E_hi_2018_Spring.png/revision/latest?cb=20180217005325
lp_player_222637,Unforgiven,Unforgiven,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222637,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/4/44/LEV_Unforgiven_2022_Opening.png/revision/latest?cb=20220121153420
lp_player_222715,Nobody,Nobody (Wang Fan),leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222715,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/f/f4/MSC_Nobody_2017_Summer.png/revision/latest?cb=20180201061554
lp_player_222723,JeffLee,JeffLee,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/222723,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/2/21/MSC_JeffLee_2018_Summer.png/revision/latest?cb=20180819002554
lp_player_224389,Splendor,Splendor,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224389,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/7/77/CLK_Splendor_2018_Spring.jpg/revision/latest?cb=20180201200857
lp_player_224416,Pyrka,Pyrka,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224416,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/a/ad/RBT_Pyrka_2025_Split_1.png/revision/latest?cb=20250121124103
lp_player_224418,itzRenifer,itzRenifer,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224418,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/b/bf/DCH_itzRenifer_2020_Split_1.png/revision/latest?cb=20200212160344
lp_player_224421,Inspired,Inspired,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224421,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/f/fa/LYON_Inspired_2026_Split_1.png/revision/latest?cb=20260124041829
lp_player_224433,Rider,Rider,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224433,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/8/89/SUP_Rider_2021_Split_1.png/revision/latest?cb=20210401145400
lp_player_224540,Optimas,Optimas,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224540,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/c/c1/HES_Optimas_2020_Split_2.png/revision/latest?cb=20200703065003
lp_player_224617,kamilius,kamilius,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224617,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/9/92/MKFX_kamilius_2025_Split_1.png/revision/latest?cb=20250121124053
lp_player_224629,Bucket,Bucket,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224629,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/c/ce/SB_Bucket_2022_Opening.png/revision/latest?cb=20220204175110
lp_player_224631,Daduu,Daduu,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224631,
lp_player_224679,Tilting,Tilting,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224679,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/e/e0/TTC_Tilting_2018_Spring.png/revision/latest?cb=20180206064712
lp_player_224776,Ryuzaki,Ryuzaki,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224776,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/3/31/GSNS_Ryuzaki_2024_Split_2.png/revision/latest?cb=20240816123857
lp_player_224778,ANG,ANG,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224778,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/d/d9/CZV_ang_2020_Split_2.png/revision/latest?cb=20200619061211
lp_player_224783,chopsteek,chopsteek,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224783,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/a/a3/Chopsteek_2023_Split_1.png/revision/latest?cb=20230714181342
lp_player_224785,Force,Force (Josué Ccasani),leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224785,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/e/e9/MK_Gohan_Opening_2020.png/revision/latest?cb=20200222031830
lp_player_224788,EdinPriqtel,EdinPriqtel,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224788,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/7/7b/R5_EdinPriqtel_2019_Split_2.png/revision/latest?cb=20190726084920
lp_player_224810,Stefan,Stefan,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224810,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/c/ce/DSY_Stefan_2024_Split_2.png/revision/latest?cb=20250827204410
lp_player_224818,Wilder,Wilder,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224818,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/c/c3/BMR_Wilder_2019_Split_2.png/revision/latest?cb=20191002134010
lp_player_224855,Nikola,Nikola,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224855,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/d/d3/CZV_Nikola_2024_Split_2.png/revision/latest?cb=20240608063341
lp_player_224860,Aziado,Aziado,leaguepedia_cargo,https://lol.fandom.com/wiki/Special:Redirect/page/224860,https://static.wikia.nocookie.net/lolesports_gamepedia_en/images/c/cd/FNK_Aziado_2023_Split_2.png/revision/latest?cb=20230529163748
